scenario,traffic_id,case_id,seed,avg_power_unit,energy_unit_ms,arrived_count,delivered_count,pdb_satisfied_count,pdb_eligible_count,completion_rate,pdb_ratio,delay_mean_ms,delay_samples_json,traffic_sha256
nominal,FTP3,1-1,1028,64.6877955571875,41400.1891566,4,4,3,4,1.0,0.75,49.33350675,"[5.0,47.015941,5.0,140.318086]",58d89705ac8ae9a7b635231b37a5657a288ceeed88ac46a635d32403ad57ffa4
nominal,FTP3,1-1,1029,54.500625,34880.4,5,5,2,4,1.0,0.5,81.0336926,"[118.952241,151.634795,63.204357,66.37707,5.0]",38b3820a9df1dc23e0be5827bcbe557c65b5be72883abf73d573cdff08d97419
nominal,FTP3,1-1,1030,53.91939548359376,34508.413109500005,4,4,2,3,1.0,0.6666666666666666,31.2434455,"[5.0,104.804173,5.0,10.169609]",1bda837788b61d5b045e4605e29a40fd643038e4294e6d25e76033020b249565
nominal,FTP3,1-1,1031,43.70610830437501,27971.909314800003,5,5,4,5,1.0,0.8,45.0836216,"[74.829107,24.461487,5.0,5.0,116.127514]",be960ba3b433f84023f050471bb4871b8e8a12a71ffd1e15300677a686632a5c
nominal,FTP3,1-1,1032,60.43882319828125,38680.8468469,3,3,3,3,1.0,1.0,47.68937400000001,"[97.934088,5.0,40.134034]",d0da9158d3de763d8f2b48ebf25457d543689c3dee90c87144764e9007f5f305
nominal,FTP3,1-1,1033,44.63875031250001,28568.800200000005,4,4,3,3,1.0,1.0,25.5617755,"[25.456714,20.550779,5.000001,51.239608]",febab708e98ad0b7c35c1b0efc8a5a924f8ac5cfb66e24b17230db698fb28473
nominal,FTP3,1-1,1034,52.209949331874995,33414.3675724,2,2,2,2,1.0,1.0,51.791685,"[5.0,98.58337]",560167ac33d72643e33a78d85170eb0de890bf063fa2a2fc049fc2aadc5b7f43
nominal,FTP3,1-1,1035,42.87640625,27440.9,3,3,1,3,1.0,0.3333333333333333,85.81507699999999,"[8.756348,125.519431,123.169452]",b4f536e7dfc9a79fee652e04b9be22e2698b18461154f2efabc23d1e2f745462
nominal,FTP3,1-1,1036,47.69745255375,30526.369634399998,3,3,1,2,1.0,0.5,52.27515733333333,"[110.616838,5.000001,41.208633]",eb2c5d253c65a5ccb0be5e6be75b15400562a6c86de3fa59c2ac1e8e4e0aa030
nominal,FTP3,1-1,1037,45.834559645,29334.1181728,4,4,2,4,1.0,0.5,84.11247875000001,"[154.656982,37.099866,5.0,139.693067]",9e7b392950713ad67a234ed045e2548a89b285da80db41928b4d93f378ff564c
nominal,FTP3,1-1,1038,43.34,27737.600000000002,5,5,1,2,1.0,0.5,81.8125972,"[103.957307,92.634426,103.070895,81.57445,27.825908]",ea4df10e45b2f1e45784e701f3f2a8c49a2f9240e315dee3b166b9e1d05e18e9
nominal,FTP3,1-1,1039,52.93812499999999,33880.399999999994,4,4,1,3,1.0,0.3333333333333333,67.5688555,"[154.653414,105.622008,5.0,5.0]",9c9d424f848103e546bc6c3511a35a18b39950438738d9694fa47b2e7092b338
nominal,FTP3,1-1,1040,41.13096902796875,26323.8201779,5,5,4,5,1.0,0.8,37.657753400000004,"[120.951142,52.337625,5.0,5.0,5.0]",b40a5b7d10b4d5f2a18817a3560ecda7178d5a26d6eb8d206f401cace7b53a49
